crew_occ,crew_fat,passenger_occ,passenger_fat,ground
1,0,0,0,
,0,,0,
1,0,2,0,
2,0,1,0,
1,0,5,0,
,0,,0,
6,4,0,0,
3,3,6,6,
,0,0,0,
2,2,17,1,
8,0,126,0,
3,3,0,0,
2,0,0,0,
5,5,49,49,
2,0,1,0,
6,0,135,1,
3,0,27,0,
2,0,1,0,
1,1,3,3,
4,4,3,3,
2,0,5,0,
5,0,2,0,
1,0,0,0,
2,0,2,0,
7,0,200,0,
1,0,14,0,
2,0,6,0,
2,0,9,0,
2,2,5,5,
8,0,104,0,
1,0,0,0,
0,0,0,0,
6,0,94,0,
7,0,114,0,
2,0,5,0,
,0,,0,
3,0,0,0,
6,0,0,0,
12,12,110,110,17
2,0,0,0,
2,2,0,0,
,0,,0,
6,0,88,0,
0,0,0,0,
2,2,2,2,
1,0,0,0,
11,11,0,0,
,0,,0,
0,0,0,0,
7,0,168,0,
0,0,0,0,
,0,,0,
1,0,2,0,
2,0,0,0,
,0,,0,
4,0,0,0,
2,0,0,0,
0,0,0,0,
5,0,0,0,
2,2,17,2,
6,0,153,0,
1,1,0,0,
1,0,0,0,
2,0,0,0,
7,7,125,125,
2,0,5,0,
13,0,4,0,
2,0,0,0,
1,0,9,3,
4,0,0,0,
19,0,422,0,
2,0,0,0,
2,0,2,0,
,,,,
,0,,0,
2,2,8,8,
,0,,0,
3,3,0,0,
0,0,0,0,
4,0,16,0,
1,0,5,0,
5,0,139,0,
4,0,65,0,
4,4,0,0,
2,0,1,0,
0,0,0,0,
3,0,0,0,
2,0,17,0,
0,0,0,0,
3,3,7,7,
4,0,19,0,
,0,,0,1
5,0,0,0,8
,0,,0,
1,0,1,0,
11,0,90,0,
2,0,0,0,
5,0,0,0,
,0,,0,
5,5,0,0,
6,6,37,35,
,0,,0,
2,2,2,2,
4,0,22,0,
1,0,4,0,
6,0,133,0,
,,,,
5,0,120,0,
,0,,0,
7,7,55,55,
2,0,6,0,
,0,,0,
1,0,0,0,
2,0,0,0,
1,0,0,0,
6,0,2,0,
8,0,92,0,
7,7,217,217,
1,0,9,0,
3,0,0,0,
2,2,1,1,
1,0,7,0,
2,2,16,16,
,0,,0,
4,0,49,0,
2,0,5,0,
,0,,0,
4,0,54,0,
,0,,0,
2,0,17,0,
5,0,148,0,
2,0,0,0,
1,0,10,0,
,0,,0,
3,3,0,0,
16,0,256,0,
2,0,14,0,
2,0,0,0,
,0,,0,
1,1,1,1,
2,0,0,0,
0,0,0,0,
5,0,0,0,
2,0,4,0,
1,0,8,0,
,0,,0,
17,0,302,0,
2,0,0,0,
4,0,0,0,
7,0,165,0,
2,0,0,0,
1,0,8,0,
2,0,1,0,
4,0,66,0,
3,0,16,0,
3,3,0,0,
,0,,1,
,0,,0,
,0,,0,
3,3,5,2,
,0,,0,
,,,,
3,3,19,19,
8,0,120,0,
1,1,0,0,
8,0,0,0,
1,0,2,0,
,0,,0,
1,0,0,0,
,0,,0,
1,0,4,0,
,0,,0,
3,3,20,20,
3,0,18,0,
,0,,0,
9,7,0,0,
3,0,30,0,
5,0,116,0,
,0,,0,
,0,,0,
2,2,0,0,
0,0,0,0,4
,0,,0,
2,0,0,0,
2,0,0,0,
,0,,0,
1,0,9,3,
2,0,0,0,
1,0,0,0,
2,0,2,0,
,0,,0,
,0,,0,
2,0,0,0,
1,0,0,0,
6,0,87,0,
6,6,0,0,
3,0,0,0,
,0,,0,
1,0,9,0,
2,0,0,0,
2,0,0,0,
2,0,9,0,
2,0,3,0,
5,0,59,0,
1,1,1,0,
2,2,1,1,
2,0,0,0,
1,0,17,0,
3,0,18,0,
1,0,14,0,
10,10,56,56,
2,0,0,0,
1,0,10,1,
1,1,3,3,
1,1,2,2,
2,0,0,0,
2,0,0,0,
4,0,0,0,
5,0,99,0,
1,0,0,0,
,,,,
3,3,9,9,
1,0,3,0,
6,6,23,23,
4,0,20,0,
2,0,1,0,
3,3,0,0,
0,0,0,0,
3,0,0,0,
1,1,1,1,
,0,,0,
1,0,0,0,
13,13,19,19,
,0,,1,
19,0,222,0,
0,0,0,0,
3,3,0,0,
,0,,0,
1,1,8,7,
0,0,0,0,
2,0,0,0,
1,0,0,0,
2,0,0,0,
13,0,124,0,
1,0,1,0,
2,0,1,0,
2,2,0,0,
2,0,7,0,
2,0,0,0,
4,0,38,0,
,0,,0,
5,0,0,0,
7,3,0,0,
3,0,0,0,
1,0,0,0,
2,0,0,0,
2,1,9,3,
7,5,13,3,
6,0,160,0,
0,0,0,0,
2,0,9,0,
5,5,7,7,
,,,,
3,0,4,0,
3,0,29,0,
2,0,0,0,
5,5,0,0,
,0,,0,
,0,,0,
3,0,0,0,
3,0,21,0,
,0,,0,
5,0,52,37,
2,0,1,0,
6,0,129,0,
2,0,4,0,
4,2,5,3,
5,5,127,127,
2,0,0,0,
4,0,27,0,
5,0,9,0,
7,0,154,0,
1,0,0,0,
0,0,0,0,
2,0,1,0,
1,0,0,0,
9,0,161,0,
2,0,8,0,
1,0,5,0,
1,0,3,0,
2,0,6,0,
4,0,0,0,
8,8,84,84,
5,0,0,0,
2,0,0,0,
2,0,3,0,
1,0,6,0,
,0,,0,
4,3,73,68,
1,1,0,0,
4,0,0,0,
2,0,0,0,
5,5,8,8,
5,5,42,42,
,0,,0,
1,0,2,0,
3,3,4,4,
6,6,15,15,
4,4,64,64,
,0,,0,
4,1,0,0,
1,0,0,0,
7,0,30,0,
3,0,0,0,
,0,,0,
2,2,2,2,
2,0,0,0,
,,,,
2,0,0,0,
,0,,0,
4,0,5,0,
1,1,5,5,
4,4,0,0,35
2,0,4,0,
4,4,0,0,
,0,,0,
1,0,0,0,
2,0,0,0,
2,0,1,0,
1,0,8,0,
7,0,111,0,
12,12,1,1,
1,0,0,0,
4,0,59,0,
2,0,0,0,
3,0,0,0,
1,0,3,0,
1,0,0,0,
3,0,17,0,
2,0,0,0,
9,0,141,0,
2,0,0,0,
3,0,31,0,
1,1,1,1,
,0,,0,
4,0,17,0,
5,5,0,0,
1,1,1,1,
1,0,7,0,
1,1,0,0,
3,1,0,0,
3,0,28,0,
2,0,0,0,
0,0,0,0,
3,0,35,0,
,0,0,0,
,0,,0,
2,2,0,0,
,0,,0,
1,0,7,0,
2,2,18,13,
,0,,0,
2,0,2,0,
,0,,0,
14,14,108,108,
1,0,1,0,
2,1,1,0,
2,0,0,0,
2,0,17,0,
5,0,40,0,
,0,,0,
2,2,0,0,
3,3,5,5,
2,2,4,4,
2,0,0,0,
2,0,8,0,
6,1,0,0,
,0,,0,
1,0,6,0,
1,0,0,0,
2,2,0,0,
,0,,0,
4,0,0,0,
,0,,0,
3,0,9,0,
6,0,102,0,
1,1,0,0,
1,0,0,0,
8,8,0,0,
3,1,2,2,
2,0,4,2,
2,0,17,0,
2,0,0,0,
2,0,5,0,
,0,,0,
1,1,0,0,
1,0,8,0,
,0,,0,
6,0,61,0,
1,0,0,0,
,,,,
6,6,0,0,
,0,,0,
1,0,4,0,
1,0,0,0,
2,0,0,0,
,0,,0,
5,0,44,0,
2,0,0,0,
2,2,6,6,
3,0,0,0,
1,0,0,0,
1,0,8,0,
1,1,0,0,
6,0,141,0,
,,,,
3,3,5,5,
,0,,0,
,0,,0,
2,2,3,3,
6,6,4,3,
11,11,49,49,
2,0,0,0,
3,0,50,0,
,0,,0,
3,3,4,4,
6,0,104,0,
,0,,1,
,0,,0,
2,0,0,0,
1,0,8,0,
,0,,0,
3,0,0,0,
3,0,12,0,
4,0,0,0,
5,0,0,0,
0,0,0,0,
2,2,0,0,
3,1,0,0,
0,0,0,0,
2,0,0,0,
,0,,0,
1,0,4,1,
3,3,0,0,
1,0,0,0,
1,0,0,0,
6,0,185,0,
,0,,0,
1,0,1,0,
3,0,12,0,
,0,,0,
6,0,184,0,
1,0,0,0,1
2,0,15,0,
3,0,13,0,
4,4,67,47,
1,0,0,0,
2,2,3,3,
2,2,0,0,
1,0,0,0,
,0,,0,
,0,,0,
1,0,10,0,
1,0,0,0,
2,0,0,0,
1,1,0,0,
1,0,0,0,
2,2,1,1,
,0,,0,
3,0,1,0,
3,0,0,0,
,0,,0,
,0,,0,
,0,,0,
2,2,0,0,
,0,,0,
3,0,3,0,
6,3,0,0,
,0,,0,
4,0,,0,
24,0,497,0,
1,0,6,0,
1,0,0,0,
,0,,0,
3,0,1,0,
,0,,0,
,,,,
3,3,8,8,
,0,,0,
3,1,18,3,
6,0,72,0,
2,2,0,0,
4,0,52,0,
5,0,63,0,
1,1,10,10,
,0,,0,
,0,,0,
3,0,14,0,
6,4,4,0,
2,0,11,4,
,0,,0,
4,0,75,0,
1,0,0,0,
,0,,0,
2,0,9,0,1
6,6,60,60,
,0,,0,
6,6,33,33,
2,0,10,0,
2,1,0,0,
,0,,0,
2,2,10,10,
4,4,0,0,
,0,,0,
5,0,67,0,
2,0,6,0,
4,0,0,0,
2,0,0,0,
3,0,22,0,
2,2,5,4,
4,0,0,0,
1,0,6,0,
,0,,0,
6,0,162,0,
2,0,0,0,
1,0,0,0,
2,0,13,0,
,0,,0,
9,0,255,0,
2,2,1,1,
,0,,0,
0,0,0,0,
1,0,0,0,
7,0,170,0,
3,0,22,1,
5,5,7,7,
7,0,0,0,
,0,,0,
,0,,0,
,0,,0,
1,0,0,0,
,0,,0,
1,0,1,0,
2,2,0,0,
1,0,9,0,
,0,,0,
1,0,4,0,
2,0,12,0,
,,,,
6,0,173,0,
,0,,0,
0,0,0,0,
,0,,0,
0,0,0,0,
1,0,1,0,
22,0,240,0,
2,0,0,0,
,0,,0,
,0,,0,
4,4,0,0,
1,1,10,8,
3,0,4,0,
1,0,0,0,
0,0,0,0,
1,0,2,0,
2,0,0,0,
1,0,1,0,
1,0,7,0,
,0,,0,
,0,,0,
,0,,0,
8,8,41,41,
2,0,4,0,
1,0,0,0,
6,0,124,0,
,0,,0,
1,0,5,5,
,,,,
2,0,0,0,
,0,,0,
,0,,0,
0,0,0,0,
2,2,8,8,
1,1,0,0,
,0,,0,
,0,,0,
2,0,3,0,
2,0,4,0,
6,2,76,50,
9,1,0,0,
,0,,0,
0,0,0,0,
2,0,17,0,
3,0,5,0,
1,0,0,0,
0,0,0,0,
,0,,0,
,0,,0,
10,10,247,247,
,0,,0,
2,0,0,0,
,,,,
2,0,0,0,
2,2,8,8,
,0,,0,
,0,,0,
4,3,0,0,
0,0,0,0,
3,0,0,0,
2,2,2,2,
0,0,0,0,
,0,,0,
3,0,10,0,
1,0,10,0,
5,0,0,0,
1,1,0,0,
1,0,2,0,
5,0,0,0,
2,2,0,0,
0,0,0,0,
3,0,15,0,
1,0,9,0,
3,0,17,0,
,0,,0,
3,0,18,0,
,0,,0,
,0,0,0,
0,0,0,0,
6,6,107,106,
,0,,0,
3,0,0,0,
2,0,2,0,
2,0,0,0,
3,1,16,0,
,0,,0,
2,0,7,0,
2,2,0,0,
4,0,7,0,
3,0,0,0,
2,0,0,0,
6,0,0,0,
,0,,0,
1,0,1,0,
2,0,0,0,
1,1,3,3,
0,0,0,0,
,,,,
1,0,4,0,
4,0,39,0,
4,1,0,0,1
2,1,0,0,
4,0,70,0,
5,0,98,0,
,0,,0,
3,2,20,18,
9,0,157,0,
,0,,0,
15,0,260,3,
2,0,0,0,
3,0,9,0,
,0,,0,
2,0,0,0,
,0,,0,
8,8,181,181,
,0,,0,
1,1,0,0,
2,0,6,0,
8,0,157,0,
12,0,250,0,
,0,,0,
,0,0,0,
2,0,5,0,
2,2,2,0,
,0,,0,
2,0,12,0,
1,0,10,0,
0,0,0,0,
,0,,0,
6,0,130,0,
1,1,0,0,
0,0,0,0,
2,2,0,0,
,0,,0,
5,0,122,0,
8,0,257,0,
2,2,0,0,
6,6,26,26,
3,3,1,1,
3,3,15,15,
2,0,4,0,
,0,,0,
0,0,0,0,
2,0,1,0,
2,0,3,0,
11,11,130,130,
9,0,164,0,
4,0,0,0,
1,1,0,0,
10,10,134,134,
,0,,0,
1,0,0,0,
1,1,0,0,
0,0,0,0,
4,0,65,0,
1,1,4,4,
2,0,0,0,
1,1,2,2,
9,0,0,0,
,,,,
5,0,86,0,
,0,,0,
,0,,0,
12,0,35,1,
2,2,0,0,
9,0,3,0,
2,2,2,2,
5,5,0,0,
8,0,120,1,
11,10,0,0,
,0,,0,
,0,,0,
3,3,26,26,
4,0,59,3,
3,0,13,0,
3,3,3,3,
6,1,46,0,
8,0,107,0,
2,0,4,0,
2,0,0,0,
,0,,0,
3,0,14,0,
2,2,14,14,
9,0,47,0,
1,0,9,0,
3,3,1,1,1
10,10,14,14,
2,2,7,6,
16,0,98,0,
2,2,0,0,
3,0,0,0,
2,0,10,0,
2,0,0,0,
4,0,50,0,
3,0,39,0,
5,5,0,0,
4,0,44,0,
2,1,15,3,
7,7,97,97,
2,0,18,0,
4,0,85,0,
8,8,62,62,
,0,,0,
,0,,0,
3,0,22,0,
,,,,
2,0,13,0,
,0,,0,
2,2,0,0,
1,1,3,3,
3,0,1,0,
5,0,131,0,
6,0,124,0,3
10,10,43,43,
7,0,180,0,
5,0,87,0,
4,2,0,0,
5,5,8,8,
2,0,0,0,
2,2,9,9,
11,0,248,0,
2,,25,,
,0,,0,
2,0,0,0,
4,4,32,32,
2,0,0,0,
2,2,12,12,
4,4,34,34,
2,1,0,0,
2,0,1,0,
3,0,24,0,
1,0,3,0,
5,0,100,0,
0,0,0,0,
13,13,62,62,
7,7,6,6,
2,2,0,0,
2,2,0,0,
2,2,0,0,
14,11,132,90,
,,,,
1,0,3,0,
11,0,113,0,
2,0,0,0,
4,0,12,0,
2,0,10,0,
2,0,0,0,
5,5,0,0,
5,0,74,0,
6,0,163,0,
6,0,0,0,
6,1,139,10,
,0,,0,
3,0,27,0,
,0,,0,
1,1,3,3,
2,2,16,16,
10,0,180,0,
4,0,0,0,
,,,,
0,0,0,0,
0,0,0,0,
3,0,0,0,
,,,,
3,3,3,3,
4,4,0,0,
1,0,5,0,
3,3,7,7,
,0,,0,
11,0,171,0,
10,10,169,159,
,,,,
,0,,0,
1,0,0,0,
1,0,3,0,
2,0,0,0,
,,,,
2,2,1,1,
7,7,0,0,
1,0,1,0,
6,6,52,49,5
1,1,1,1,
6,6,21,21,
4,2,0,0,
8,0,143,0,
,,,,
,,,,
4,4,10,10,
8,0,86,0,
2,0,0,0,
6,0,66,0,
2,2,2,0,
16,0,91,0,
5,0,58,0,
1,0,0,0,
20,4,159,79,
3,3,0,0,
19,0,379,0,
2,1,0,0,
2,0,2,0,
1,1,4,4,
15,0,139,0,
3,0,25,0,
2,0,0,0,
6,0,70,0,
0,0,0,0,
2,0,4,0,
3,1,44,3,
3,0,0,0,
0,0,0,0,
0,0,0,0,
2,0,25,0,
3,0,24,0,
2,2,1,1,
,0,,0,
3,0,0,0,
1,1,0,0,
6,6,104,104,4
2,2,8,8,
,0,0,0,
2,2,2,2,
2,1,0,0,
5,3,28,21,
3,0,30,0,
1,0,12,0,
2,2,0,0,
3,0,0,0,
6,0,87,0,
2,0,6,0,
1,1,8,7,
5,5,21,21,
4,0,30,0,
11,8,155,121,
2,2,3,3,
3,3,13,13,
3,0,0,0,
4,0,0,0,
1,0,2,0,
2,2,0,0,
6,0,65,0,
6,0,105,0,
,0,,0,
6,0,15,0,
4,0,16,0,
6,0,81,0,
2,0,0,0,
2,2,0,0,
16,0,430,0,
1,1,9,6,
2,2,14,14,
4,0,36,0,
,0,,0,
2,0,2,0,
5,0,14,0,
2,1,18,0,
6,0,49,0,
9,0,0,0,
5,0,1,0,
8,8,9,9,
3,0,18,0,
2,0,3,0,
6,0,87,0,
5,0,72,0,
3,2,0,0,
4,4,2,2,
0,0,0,0,
1,1,6,5,
,0,,0,
4,0,6,0,
,,,,
1,1,0,0,
,0,,0,
2,0,8,0,
4,0,0,0,
2,0,11,0,
7,0,142,0,
,0,,0,
3,3,0,0,
3,0,0,0,
3,3,0,0,
2,2,19,19,
1,0,1,0,
2,2,0,0,
1,1,7,7,
2,0,0,0,
2,2,0,0,
3,0,13,0,
,0,,0,
,0,,0,
4,4,3,3,
6,0,105,0,
5,0,0,0,
3,3,3,3,
2,2,7,7,
2,2,5,3,
7,3,0,0,
3,0,0,0,
2,2,13,11,
4,4,0,0,
3,0,0,0,
4,0,22,0,
2,0,3,0,
1,1,0,0,
2,2,0,0,
2,0,0,0,
1,1,1,1,
,0,,0,
2,1,0,0,
2,0,7,0,
2,2,0,0,
1,1,0,0,
7,7,0,0,
2,0,0,0,
2,0,0,0,
3,2,3,1,
1,0,9,0,
1,1,0,0,
3,3,3,3,
3,3,0,0,
2,2,0,0,
,,,,
4,0,0,0,
1,0,0,0,
,0,,0,
1,0,0,0,
6,0,37,0,
8,8,0,0,
2,2,12,7,
1,1,0,0,
2,2,5,5,
2,0,0,0,
3,0,27,0,
0,0,0,0,
2,2,0,0,
5,0,94,0,
2,2,0,0,
5,0,38,0,
3,0,27,0,
8,8,152,152,
1,0,2,0,
7,5,91,35,
2,0,0,0,
5,0,0,0,
5,5,112,95,49
6,0,191,0,
8,8,0,0,
,0,,0,
1,0,8,0,
8,8,105,105,
4,0,50,0,
6,6,111,111,
2,0,3,0,
4,4,41,41,
,0,,0,
2,2,17,17,
1,1,5,5,
1,1,7,2,
,0,,0,
2,2,1,1,
3,0,0,0,
2,1,0,0,
2,0,3,0,
8,5,195,120,
5,0,0,0,
2,0,2,0,
3,2,47,47,
,0,,0,
1,0,6,0,
3,0,0,0,
2,0,0,0,
2,2,2,0,
10,10,160,160,
,0,,0,
3,0,0,0,
,0,,0,
,,,,
3,2,15,11,
4,1,12,3,
2,2,0,0,
14,14,0,0,
4,0,5,0,
3,0,3,0,
0,0,0,0,
2,1,2,0,
,0,,0,
,0,,0,
9,0,52,0,
2,0,10,0,
1,0,5,0,
6,6,32,31,
4,0,50,0,1
3,0,10,0,
8,0,95,0,
2,0,1,0,
1,1,2,2,
3,0,0,0,
6,0,58,0,
6,6,96,96,
4,0,50,0,
1,0,9,0,
3,0,0,0,
7,0,148,0,
7,0,50,6,
1,0,6,0,
2,0,2,0,
3,0,0,0,
2,0,9,0,
9,0,102,0,
3,0,5,0,
5,0,74,0,
,0,,0,
14,0,213,0,
1,0,0,0,
2,2,0,0,
1,1,1,1,
2,2,15,15,
1,1,0,0,
,,,,
,0,,0,
7,5,123,85,
4,0,69,0,
1,1,0,0,
1,1,9,9,
,0,,0,
1,0,2,0,
14,0,345,0,
,0,,0,
7,7,50,50,
16,0,136,0,
5,0,68,0,
2,0,0,0,
,,,,
1,0,3,0,
8,0,151,0,
6,0,88,0,
1,1,0,0,
2,2,3,3,
3,0,24,0,
1,1,1,1,
2,2,1,1,
2,2,1,1,
1,0,12,0,
5,5,13,13,
2,0,4,0,
7,7,2,2,
3,3,0,0,
6,0,32,0,
5,0,85,65,
4,4,0,0,
8,0,164,0,
1,1,0,0,
2,0,0,0,
2,2,1,1,
2,1,8,1,
6,6,82,82,
4,0,62,0,
1,1,8,8,
6,0,124,0,1
5,0,1,0,
4,4,0,0,
1,0,1,0,
4,0,59,0,
4,0,32,0,
3,3,0,0,
8,0,221,0,
2,2,26,22,
1,0,4,0,
2,0,0,0,
2,0,5,0,
8,0,174,0,
,0,,0,
3,3,0,0,
3,0,33,0,
,0,,0,
16,0,213,0,
17,11,156,5,
,0,,0,
1,1,0,0,
1,1,1,1,
,0,,0,
2,2,11,11,
2,0,10,0,
2,2,0,0,
5,5,0,0,
6,0,148,0,
4,0,34,0,
2,0,5,0,
2,2,0,0,
3,0,32,0,
1,0,5,0,
,0,,0,
2,0,4,0,
1,1,3,3,
1,0,3,0,
8,8,82,82,
13,0,309,0,
11,11,93,92,
2,1,8,1,
2,2,0,0,
0,0,0,0,
6,0,46,0,
4,0,0,0,
4,0,3,0,
8,8,88,88,
,,,,
6,0,156,0,
2,2,5,5,
1,0,1,0,
2,0,0,0,
6,6,0,0,
2,2,0,0,
2,0,5,0,
,0,,0,
4,1,11,11,
2,0,0,0,
4,4,17,17,
3,3,11,11,
,0,,0,
6,0,125,2,
6,0,169,0,
2,0,1,0,
5,0,124,0,
2,0,1,0,
2,0,1,0,
7,7,61,61,
29,0,440,0,
8,0,126,3,
0,0,0,0,
2,2,12,12,
2,0,7,0,
3,3,0,0,
6,6,19,19,
13,0,202,0,
,0,0,0,
2,2,0,0,
2,0,0,0,
2,0,0,0,
4,4,29,28,
1,0,0,0,
4,4,0,0,
2,0,0,0,
1,0,9,0,
2,0,9,0,
1,0,8,1,
3,0,74,0,
3,1,0,0,
0,0,0,0,
0,0,0,0,
,,,,
3,0,0,0,
2,0,3,0,
,0,,0,
2,2,14,14,
6,0,157,0,
3,0,44,0,
6,0,97,0,
,0,,0,
2,2,0,0,
6,0,65,1,1
5,0,36,0,
2,2,7,0,
,0,0,0,
3,0,29,28,
,,,,
7,0,2,0,
,0,,0,
1,1,3,1,
2,0,14,0,
2,0,0,0,
4,4,39,29,
2,0,1,0,
0,0,0,0,
10,0,0,0,
1,1,0,0,
2,2,0,0,
12,0,296,0,
2,2,6,6,
3,0,0,0,
6,6,147,147,6
4,4,1,1,
2,2,0,0,
2,0,2,0,
,,,,
3,3,0,0,
7,7,3,0,
6,4,0,0,
5,5,6,6,
5,5,16,16,
7,7,0,0,
2,0,7,0,
5,0,21,0,
4,0,46,0,
4,4,0,0,
,0,,0,
2,0,1,0,
1,0,9,1,
2,2,5,5,
,0,,0,
3,0,18,0,
4,0,59,0,
2,1,0,0,
9,0,154,0,
,,,,
2,0,0,0,
4,0,60,0,
0,0,0,0,
,,,,
2,2,0,0,
7,0,57,0,
,0,,0,
7,0,37,0,
1,0,9,3,
16,0,299,0,
5,0,83,0,
4,0,24,0,
,0,,0,
5,0,36,0,
6,0,151,0,
,0,,0,
0,0,0,0,
0,0,0,0,
6,0,176,0,
5,0,187,0,
1,1,1,1,
2,2,2,2,
5,0,149,0,
4,0,55,0,
6,0,161,0,
1,0,6,0,
4,0,2,0,
5,0,98,0,
8,2,0,0,
2,2,0,0,
0,0,0,0,
2,2,2,2,
15,15,283,283,
6,0,178,0,
0,0,0,0,
6,6,110,110,
2,0,0,0,
2,0,0,0,
0,0,0,0,
0,0,0,0,
2,0,17,0,
0,0,0,0,
6,0,109,0,
,,,,
,0,,0,
8,8,8,8,
2,0,0,0,
7,0,144,0,
3,0,26,0,
0,0,0,0,
6,0,171,0,
,,,,
4,0,26,0,
8,0,100,0,
1,0,5,0,
6,6,0,0,
2,0,14,0,
8,0,0,0,
0,0,0,0,
,0,,0,
2,0,0,0,
0,0,0,0,
4,0,78,0,
1,0,0,0,
5,0,127,0,
8,0,74,0,
1,0,0,0,
,0,,0,
,0,,0,
11,0,224,0,
2,0,2,0,
1,0,0,0,
7,0,69,0,
1,1,8,8,
3,0,0,0,
4,0,0,0,
8,0,0,0,
,0,,0,
13,0,157,0,
1,0,0,0,
2,0,0,0,
2,0,3,0,
5,0,49,0,
2,0,2,0,
4,4,7,7,3
5,0,133,0,
4,0,0,0,
2,0,0,0,
2,2,7,7,
0,0,0,0,
,0,,0,
1,1,1,1,
0,0,0,0,
,,,,
2,0,0,0,
1,1,0,0,
0,0,0,0,
1,0,1,0,
7,0,49,0,
2,0,2,0,
,0,,0,
2,0,0,0,
4,3,0,0,
7,0,57,0,
1,1,11,11,
2,0,0,0,
3,0,5,0,
2,1,8,4,
3,0,5,0,
10,0,79,0,
18,0,282,0,1
8,8,2,2,
0,0,0,0,
2,0,0,0,
,0,,0,
6,0,27,0,
6,5,0,0,
,,,,
,0,,0,
0,0,0,0,
,0,,0,
7,7,59,59,
10,8,1,0,
5,5,44,44,
4,0,0,0,
4,4,22,22,
9,0,164,0,
,,,,
5,0,0,0,
6,6,0,0,
4,0,68,0,
0,0,0,0,
,0,,0,
10,8,2,2,
11,11,52,52,
9,9,0,0,
4,0,39,0,
5,3,46,41,
,,,,
12,12,0,0,
7,0,13,0,
3,0,6,0,
1,1,4,4,
6,0,146,0,
6,0,110,0,
2,2,0,0,
2,0,0,0,
6,0,0,0,
3,2,0,0,
8,0,230,0,
5,0,135,0,
5,0,67,0,
0,0,0,0,
7,0,174,0,
,,,,
3,0,0,0,
7,0,133,0,
3,0,9,0,
6,0,168,0,
6,6,65,65,
,0,,0,
,0,,0,
2,0,3,0,
9,9,0,0,
1,1,1,1,
0,0,0,0,
2,0,11,0,
5,0,55,0,
7,0,174,0,
0,0,0,0,
5,0,144,1,
4,0,58,0,
2,0,7,0,
2,0,0,0,
,0,,0,
0,0,0,0,
6,0,166,0,
3,3,17,17,
6,0,32,0,
6,6,0,0,
8,8,99,99,
2,2,0,0,
5,0,6,6,
,0,,0,
3,0,0,0,
4,4,1,1,
10,0,39,0,
6,6,32,32,
13,13,0,0,
12,12,0,0,
1,1,15,14,
7,7,105,105,
6,5,0,0,
,,,,
,0,,0,
2,2,0,0,
6,6,39,39,
,,,,
,0,,0,
,0,,0,
3,0,0,0,
3,0,0,0,
,,,,
,,,,
6,0,49,0,
3,2,28,2,
2,2,0,0,
,,,,
4,4,57,57,
2,2,12,12,
,0,,0,
4,0,0,0,
0,0,0,0,
7,1,0,0,
2,0,0,0,
0,0,0,0,
0,0,0,0,
1,0,0,0,
,,,,
0,0,0,0,
2,1,9,0,
2,0,7,0,
2,0,11,1,
1,1,4,4,
2,2,0,0,
,0,,0,
0,0,0,0,
1,0,0,0,
2,2,3,3,1
,,,,
2,0,7,4,
,,,,
2,2,0,0,
,,,,
,,,,
,,,,
2,0,5,0,
1,0,8,0,
,,,,
,0,,0,
1,0,0,0,
,,,,
,,,,
3,3,4,4,
,,,,
3,3,5,5,
,0,,0,
,,,,
3,3,0,0,
,,,,
1,1,4,4,
,,,,
,,,,
0,0,0,0,
2,0,11,7,
,0,,0,
2,2,3,3,
,0,,0,
,,,,
,,,,
0,0,0,0,
4,3,5,4,
2,2,5,5,
2,0,0,0,
2,0,10,0,
,,,,
,0,,0,
2,0,0,0,
2,0,0,0,
3,1,3,2,
2,2,4,4,
,,,,
,,,,
,0,,0,
,0,,0,
0,0,0,0,
,0,,0,
2,2,14,14,
,0,,0,
,,,,
4,0,4,1,
,0,,0,
1,0,0,0,
3,0,4,0,
4,1,0,0,
0,0,0,0,
,,,,
0,0,0,0,
2,2,1,1,
3,3,9,9,
,0,,0,
3,0,8,0,
,0,,0,
2,2,0,0,
2,2,13,2,
2,0,10,0,
2,2,11,10,
,,,,
1,0,14,14,
0,0,0,0,
2,2,0,0,
2,2,11,5,
,0,,0,
2,2,4,4,
2,0,4,2,
,0,,0,
,0,,0,
0,0,0,0,
,,,,
,,,,
3,2,12,1,
0,0,0,0,
,0,,0,
,,,,
,,,,
2,0,8,0,
,,,,
,,,,
,,,,
4,4,3,3,
0,0,0,0,
0,0,0,0,
,,,,
,0,,0,
2,0,10,1,
,,,,
2,0,13,0,
3,3,6,6,
2,0,13,1,
2,1,0,0,
,,,,
2,2,6,6,
2,2,3,3,
3,3,4,4,
3,3,7,7,
3,3,8,8,
4,4,9,9,
,0,,0,
2,2,0,0,
3,2,0,0,
,0,,0,
,,,,
2,2,0,0,
,,,,
2,2,0,0,
2,0,7,0,
3,3,4,4,
0,0,0,0,
3,0,5,0,
2,2,0,0,
,0,,0,
3,3,1,1,
,0,,0,
3,3,10,10,
,,,,
2,0,2,0,
,,,,
1,0,5,0,
,0,,0,
3,3,0,0,
2,2,33,33,9
2,2,11,8,
,,,,
0,0,0,0,
4,4,10,10,
,,,,
2,2,0,0,2
,0,,0,
3,3,0,0,
,0,,0,
4,3,6,2,
,,,,
,,,,
,,,,
3,3,0,0,
,0,,0,
2,0,0,0,
,,,,
,,,,
2,1,10,2,
,,,,
,,,,1
5,5,0,0,
,,,,
0,0,0,0,
1,0,0,0,
,,,,
3,2,11,10,
5,4,15,2,
2,1,0,0,
